RelA.Amplitude,RelA.Peaktime,RelA.AUC,RelA.NOC,RelA.Duration,RelA.1st.rising.slope,RelA.Attenuation.rate,RelA.Period,cRel.Amplitude,cRel.Peaktime,cRel.AUC,cRel.NOC,cRel.Duration,cRel.1st.rising.slope,cRel.Attenuation.rate,cRel.Period,ligand
598.6969777,0.816666667,22285.66718,1,12.13333333,612.7342518,-20.31726962,1.8,394.0447232,0.816666667,20505.40594,1,12.6,258.8371023,2.289944027,1.575,1
597.7574772,1.166666667,23015.88201,0,7.933333333,344.1590241,-38.24069075,12.6,339.6470593,1.05,19903.62122,2,12.13333333,258.1463601,-5.931741964,1.8,1
684.2097655,2.216666667,17133.66335,2,7.116666667,137.7279988,-24.70658124,1.575,434.0481745,2.216666667,16975.10717,2,11.66666667,88.5866921,-8.879755945,1.4,1
943.0018303,1.05,36303.50661,0,10.15,975.0578888,-54.2611601,12.6,506.5845892,1.283333333,24280.90886,0,12.36666667,250.6676923,-19.18683153,12.6,1
982.400889,0.7,44204.2108,0,12.48333333,1692.387544,-39.07813893,12.6,602.584958,1.516666667,25486.93808,0,12.48333333,380.2888295,-16.86539913,12.6,1
545.5158425,0.816666667,31223.58138,2,11.9,588.4702139,-27.13412394,2.1,508.8763504,1.283333333,22263.06928,1,12.6,277.6642329,-8.326027245,1.8,1
624.5379849,0.816666667,22920.98747,2,10.26666667,296.9064624,32.28208327,1.8,465.9986184,2.216666667,10509.54314,2,11.78333333,-17.1597131,-4.146173191,3.15,1
945.064197,1.4,37699.65006,1,9.916666667,897.2852444,-60.21761541,2.52,563.3634464,1.283333333,25703.94376,1,11.9,329.4539401,-42.87863646,2.1,1
1154.174817,0.583333333,46556.07146,0,10.15,1046.054073,-71.77943191,12.6,512.3349092,1.516666667,22423.57443,0,12.48333333,457.3782753,-10.78965844,6.3,1
1264.773445,0.933333333,56498.03433,1,12.48333333,1469.473138,-38.80655945,3.15,746.3989821,1.283333333,29920.50314,0,12.36666667,658.8085534,-18.0264858,6.3,1
846.5097866,0.7,56385.63383,2,12.6,1214.007272,-26.92573221,3.15,494.3456605,1.283333333,24369.01094,1,12.6,364.6142949,-9.154988778,1.8,1
677.4631642,1.05,29491.41248,1,11.08333333,652.3707638,-33.71091677,2.1,458.5371269,1.633333333,22960.6141,1,12.6,235.8916778,-3.698948388,3.15,1
1086.156819,1.4,66422.03831,1,12.48333333,1113.897459,-28.55992279,2.52,494.0423115,1.4,29095.88464,2,12.36666667,274.0168866,-9.361528829,2.1,1
1141.633319,1.05,40870.14311,0,10.15,208.8199916,-54.47144886,12.6,619.6390142,1.4,23968.29162,0,12.48333333,423.7421937,-22.26074529,12.6,1
771.1858147,0.583333333,40960.82706,0,12.6,1155.724835,-68.99684457,6.3,515.5441658,1.866666667,24560.84876,0,12.6,245.6930703,-41.90496524,6.3,1
1388.83731,1.166666667,52728.55284,1,12.13333333,1497.06935,-63.32719797,2.52,583.1226552,1.166666667,23099.72129,1,12.6,289.7425649,-15.15847765,3.15,1
1073.945318,0.583333333,32244.37841,3,8.633333333,1021.612888,-43.61265926,3.15,826.6657293,0.7,35154.63298,3,10.03333333,60.53793681,-47.88659414,3.15,1
574.7188091,0.933333333,48351.37049,0,12.48333333,295.3774564,-52.0545213,12.6,569.4551257,2.683333333,20475.75877,0,12.01666667,183.8544171,-30.97551711,12.6,1
1188.164324,1.166666667,56226.46537,0,12.25,1882.402463,-57.27293295,12.6,814.5210191,1.283333333,38331.59873,1,12.6,584.2518769,-35.2951165,2.52,1
773.0670587,0.933333333,30118.49302,2,10.96666667,880.1990897,-21.85367137,2.52,408.7844936,1.166666667,16579.33033,2,12.6,77.59985401,-5.505341691,3.15,1
780.1401712,1.166666667,43308.49609,1,12.48333333,704.7418787,-3.441641615,2.1,315.3759968,1.283333333,19938.27468,1,12.36666667,180.1093563,26.73033463,2.1,1
1239.650897,1.05,60830.73388,2,12.6,1181.772555,-39.21349205,3.15,882.4288428,1.4,52530.26893,1,12.6,524.1416777,1.323855609,3.15,1
1053.767504,0.466666667,40481.61303,2,11.2,1387.531164,-47.98889315,1.8,565.7930058,1.633333333,26873.89078,3,12.6,483.8019777,-7.730186363,3.15,1
1327.38459,0.816666667,63513.57558,1,12.48333333,1577.990404,-50.91674945,3.15,979.375508,1.866666667,42583.18966,0,12.48333333,388.7404279,-24.5867034,12.6,1
1020.816707,0.466666667,41994.79187,2,12.6,1428.796323,-21.9326477,3.15,490.6102971,0.583333333,18605.93703,3,12.6,455.520329,-12.60981133,3.15,1
870.0939264,0.933333333,29124.51072,0,9.45,1196.649459,-47.7545993,12.6,554.1712671,1.166666667,18294.70487,0,12.48333333,444.3001999,-21.24956689,12.6,1
1206.021826,1.166666667,46535.00451,0,12.13333333,986.2283508,-57.91606735,12.6,628.7842207,1.4,30661.56004,0,12.48333333,385.7564769,-17.1417237,12.6,1
999.8890264,1.05,33652.4783,1,8.516666667,1135.955729,-50.06881747,2.52,533.3302826,1.05,23712.03109,2,12.36666667,338.6204688,-15.0852655,1.145454545,1
1299.258315,1.166666667,37638.85865,1,6.766666667,1010.708474,-66.439207,1.145454545,653.0623946,1.516666667,28276.68414,3,12.48333333,414.1274649,-20.22068213,1.145454545,1
927.6326148,0.583333333,32651.2341,1,9.216666667,1156.673226,-56.72617064,2.52,675.9515721,1.166666667,37168.40299,2,12.6,581.5440195,-29.85100884,2.52,1
1343.090127,1.05,51016.20839,0,10.85,1297.835926,-65.90420915,12.6,755.1397207,1.283333333,28644.81526,0,12.6,677.2223518,-25.92315583,12.6,1
995.5699885,0.466666667,32157.10711,0,9.916666667,632.3817399,-48.9258392,12.6,568.478494,1.516666667,21509.45778,0,12.6,282.7198049,-18.60737443,12.6,1
397.1621324,0.816666667,16844.69366,3,10.38333333,313.6378922,-10.44451467,3.15,659.6785133,1.633333333,24824.55142,1,12.25,412.0515402,-19.74584652,0.9,1
989.0876902,0.583333333,53613.79156,2,12.6,1298.488337,-54.66729175,2.1,490.03541,0.583333333,34670.75322,2,12.48333333,462.3148047,-24.29099368,1.8,1
1190.495887,0.933333333,48992.5963,0,10.15,668.6734908,-70.60094345,12.6,656.4149113,1.516666667,35989.43855,0,12.6,627.4552352,-16.00691296,12.6,1
1045.612348,0.583333333,52055.36043,1,12.6,1319.905263,-28.86473361,1.8,746.1260776,1.166666667,29825.36417,1,12.6,557.518056,-23.28395559,3.15,1
795.2069327,1.283333333,55533.21213,1,12.01666667,784.246359,-8.804528342,3.15,402.4675569,1.4,27738.71769,0,11.9,303.7685221,-5.592232831,12.6,1
1011.825008,1.283333333,43543.59191,2,11.55,822.8274163,-46.43452699,0.969230769,544.1580303,1.983333333,21923.97065,2,11.43333333,148.3645782,-12.54482777,2.1,1
982.863035,1.05,32766.36554,2,9.566666667,1017.985811,-54.40376487,1.575,716.739822,1.633333333,25704.60875,1,11.9,393.2839093,-22.12982672,1.575,1
912.1056798,0.933333333,41634.43008,2,12.6,213.384448,-25.48330517,2.52,454.4584816,1.05,17474.89633,2,12.48333333,-13.4413582,-10.11478972,2.52,1
765.315368,0.583333333,30780.84521,0,8.633333333,1343.430646,-60.46622039,12.6,686.1168772,1.4,27894.89996,0,12.6,378.9285356,-27.72265925,12.6,1
1225.195523,0.583333333,42854.47895,2,11.2,1654.466189,-58.76994881,2.1,638.5566362,1.516666667,28509.10375,2,12.6,409.4191248,-19.1575164,2.1,1
759.7964806,1.283333333,38928.4163,1,9.216666667,750.4653656,-63.60590612,1.8,433.915586,1.633333333,18901.76536,1,10.61666667,275.7598959,-31.24749327,1.8,1
1239.847367,0.7,50323.50388,1,11.43333333,1421.87907,-61.21583652,2.1,619.4186679,1.166666667,36523.07887,0,12.6,377.1966791,-9.051222257,12.6,1
805.1135148,1.166666667,28023.01767,1,11.2,555.2852013,-25.59972988,3.15,856.2070756,1.166666667,38277.44577,1,12.36666667,108.951842,-10.15900861,3.15,1
1096.295423,1.166666667,57095.4467,3,12.6,1545.724465,-32.98849776,2.52,706.8476286,1.983333333,36739.99156,3,12.48333333,626.5101053,-3.587353339,2.1,1
934.7112933,1.283333333,31642.50928,1,10.5,834.955605,-45.21232911,2.52,423.1493606,1.166666667,18551.26708,1,12.6,299.1273362,-11.13796368,2.52,1
888.5969087,0.933333333,35096.59646,1,9.566666667,890.48868,-56.02663437,3.15,632.8710648,1.75,34363.53578,2,12.48333333,393.9647097,-13.34266531,3.15,1
600.4474948,1.166666667,19581.61167,2,7.933333333,371.2427261,-37.19907706,2.1,425.6198892,1.283333333,16239.43063,0,12.25,244.4448306,-12.97119854,12.6,1
914.2596683,1.283333333,53580.20815,1,12.25,898.686097,-39.2322395,3.15,580.3761442,1.516666667,32125.57136,1,12.13333333,359.7244436,-12.77363779,2.1,1
817.05469,1.05,49543.41928,0,12.6,741.8983524,-36.39244858,12.6,461.6078398,1.166666667,31428.09945,0,12.48333333,439.5430535,-33.66292158,12.6,1
1034.08692,0.583333333,43041.44566,1,9.916666667,1328.102255,-65.95410502,2.1,542.0134445,1.283333333,23016.24195,1,12.6,454.5829902,-21.10903702,1.8,1
576.7016306,0.583333333,40824.29238,0,12.36666667,519.2667092,-33.42505992,6.3,312.7520546,1.866666667,15386.55435,1,12.48333333,151.5553208,-11.72289151,1.4,1
714.4947442,0.933333333,24531.48693,0,10.15,617.865639,-39.22411531,12.6,428.1564382,1.283333333,17945.58817,0,12.6,334.6462814,-14.61475918,12.6,1
923.0319133,1.75,39170.09891,2,9.333333333,736.9794708,-69.77621548,1.575,778.1002816,2.45,28837.04193,1,10.96666667,310.5649316,-37.29069721,1.4,1
1092.094432,1.166666667,53218.2041,0,12.48333333,557.1969476,-47.40078705,12.6,631.4139494,1.983333333,30113.82539,0,12.36666667,428.6374705,-22.69667442,12.6,1
958.3391912,1.05,30025.67548,1,8.05,738.5295147,-60.9627461,2.1,540.8731368,1.4,23143.16219,1,12.48333333,319.7400858,-16.29368731,3.15,1
1231.222228,0.583333333,49001.17724,2,10.61666667,1507.873738,-50.37248373,2.1,751.6414438,1.283333333,36320.75109,2,12.48333333,664.0689617,-15.06995371,1.8,1
959.3554608,1.166666667,49370.52566,0,12.48333333,253.6090978,-38.92437355,12.6,638.3871273,1.983333333,40719.99119,0,12.36666667,421.46531,-17.76436049,12.6,1
1180.120167,0.7,48211.6369,0,10.03333333,1232.912225,-82.05506451,12.6,694.9803515,1.866666667,34272.1249,0,12.48333333,250.8679454,-28.97817431,12.6,1
1102.519192,1.166666667,75211.01152,1,12.48333333,1147.851844,-21.30965632,3.15,918.2847485,1.983333333,44331.90867,0,12.48333333,570.9646359,-29.44625453,12.6,1
744.6062119,0.583333333,29876.43556,0,12.13333333,1411.311826,-27.50759884,12.6,436.6442395,1.516666667,18126.55533,0,12.6,236.4912762,-12.95334352,12.6,1
940.9622311,1.516666667,43039.7343,1,11.78333333,786.3987179,-10.46860913,2.52,447.8210681,1.75,18204.85691,1,11.31666667,140.4023174,5.212713501,1.8,1
734.1583528,0.583333333,27362.03824,3,11.31666667,834.9935325,-33.50335201,2.1,332.1469481,0.583333333,16083.51044,4,12.6,234.6984639,-4.940543571,1.8,1
1178.349142,1.983333333,48772.8778,0,8.75,662.0150583,-89.50362108,12.6,793.4445069,2.216666667,31908.62085,0,11.55,250.2601259,-47.12823317,12.6,1
1048.383227,1.05,53919.38237,0,12.6,580.0073166,-41.50704079,12.6,704.1198863,1.283333333,39006.97741,1,12.6,562.2298245,-16.70863224,1.8,1
875.8537057,0.933333333,45271.81041,1,12.6,1088.964228,-34.83874518,3.15,576.3644831,1.516666667,26265.60328,1,12.6,372.8847422,-20.42220677,2.1,1
788.1291598,2.216666667,33094.04924,0,9.1,417.934248,-58.95301121,12.6,383.4700113,2.216666667,17726.88103,1,11.78333333,112.8025575,-14.93296062,2.1,1
888.6405503,0.7,33795.15871,3,8.05,638.3539769,9.777690048,2.1,779.5135525,1.516666667,37656.43631,4,11.31666667,496.034234,28.59465629,1.8,1
1087.348133,0.466666667,40610.41949,1,12.13333333,1428.442103,-38.77092965,3.15,679.6284997,1.283333333,27176.40577,1,12.6,515.0623198,-19.94774411,3.15,1
994.2099643,1.283333333,39025.75292,0,9.566666667,781.9211371,-62.42979455,12.6,652.6527717,1.283333333,31918.02665,0,12.48333333,194.2339539,-27.05509505,12.6,1
774.5503616,1.283333333,28120.91876,0,8.983333333,1083.179181,-44.91126223,12.6,631.616105,1.283333333,19634.1387,0,10.03333333,443.9065815,-30.34182353,12.6,1
893.889196,1.166666667,47441.55549,0,12.25,1389.421166,-51.88777875,12.6,448.644606,1.166666667,26314.62413,0,12.48333333,380.220152,-14.90436982,12.6,1
1133.80583,1.283333333,52152.08551,1,12.25,1439.533501,-44.48283991,2.1,733.8134003,1.516666667,38955.37196,1,12.6,440.7130896,1.738901315,2.52,1
1018.756809,0.583333333,32760.91496,1,10.38333333,1256.48488,-56.03653667,1.4,594.9395987,1.283333333,23270.13535,0,12.6,554.9709076,-18.36147015,12.6,1
680.1595886,1.283333333,31250.87483,1,8.633333333,548.9162449,-55.10211874,1.8,392.449724,1.166666667,17240.97303,1,12.48333333,105.5445188,-19.01293308,1.4,1
801.256988,0.816666667,37389.67411,1,11.08333333,942.6977339,-46.67129777,1.26,549.7650448,1.166666667,29463.87049,2,12.48333333,364.247634,-19.5341783,2.52,1
734.0367285,0.816666667,27483.7815,3,10.38333333,941.5138614,-22.31595292,2.52,318.5671403,0.933333333,10538.55567,3,11.43333333,178.8547001,-8.736103446,2.52,1
773.8462231,1.516666667,21321.43493,2,9.683333333,377.4550256,-27.22432287,1.05,600.655689,1.516666667,14175.8436,0,7.466666667,284.666167,-28.7806032,12.6,1
1145.922469,1.05,39301.50771,0,9.216666667,992.1273988,-68.74239678,12.6,629.1990343,1.283333333,24218.70393,1,11.43333333,423.7158263,-30.95760928,1.8,1
722.0304929,0.816666667,28458.27092,0,10.38333333,1131.545729,-25.34603662,12.6,321.500122,1.166666667,13741.09738,1,10.73333333,116.9465634,5.31142125,2.52,1
998.6157478,1.516666667,34853.04788,0,7.816666667,1173.75855,-51.88956029,12.6,519.3592056,1.633333333,19991.79853,0,12.48333333,461.2569709,-19.96815673,12.6,1
463.1620491,0.466666667,31880.26712,2,12.13333333,371.4387148,-43.15392993,1.145454545,587.7694585,1.4,26132.77724,0,12.48333333,106.1666699,-11.85620217,12.6,1
717.9854621,1.75,22644.9124,0,6.416666667,335.9613385,-44.17827251,12.6,545.2095692,1.633333333,16867.99992,1,10.5,308.7933419,-21.14543327,2.1,1
438.0730428,0.583333333,28258.36253,2,9.333333333,456.3786097,-49.52128754,2.52,332.0937715,0.583333333,18895.29649,0,12.48333333,140.1345076,-24.74228641,12.6,1
521.266724,0.7,24849.21155,1,5.833333333,635.1620806,-56.67749097,2.52,351.3523466,0.7,21341.74355,2,12.36666667,153.3363057,-9.350250735,2.52,1
763.0674962,1.05,24071.86149,1,7,893.1513159,-43.07213253,2.1,554.6898749,1.05,28288.40567,0,12.48333333,636.8772194,-24.7681492,12.6,1
1885.576688,1.4,58762.5391,0,8.283333333,1954.216609,-110.6741533,12.6,1123.015434,1.516666667,35642.013,0,8.283333333,596.6183897,-68.59818841,12.6,1
973.6276685,0.7,44903.73822,1,11.9,1442.892299,-38.92485221,2.1,668.4409323,1.4,30446.33025,0,12.36666667,564.7437194,-12.17036471,12.6,1
1107.139171,0.583333333,37239.6054,0,8.4,1888.854207,-63.96086293,12.6,966.1293353,1.633333333,37709.48399,0,11.9,511.9435956,-48.95347665,12.6,1
1042.224273,0.583333333,28640.28813,1,6.183333333,1663.78408,-60.02851151,1.8,539.649354,1.283333333,20787.14849,0,12.6,618.7933907,-16.48301352,12.6,1
894.8728772,1.283333333,33492.618,1,8.516666667,620.4927297,-55.80619562,1.8,608.5961851,1.283333333,24481.10974,1,10.96666667,406.5317856,-25.90506854,1.8,1
1510.669829,1.866666667,90811.73282,0,12.25,1156.768077,-59.51397638,12.6,1049.837327,1.983333333,60511.846,0,12.13333333,704.6490775,-32.32174203,6.3,1
1465.133359,0.583333333,64313.46181,1,12.6,1577.117717,-45.80471845,3.15,1028.579098,2.333333333,58140.56468,1,12.6,681.1264941,-20.6378088,3.15,1
1043.475592,0.933333333,39823.41167,0,8.75,1625.902679,-75.11593788,12.6,555.4094154,1.166666667,25081.80947,1,12.13333333,488.3041284,-25.01242559,1.4,1
1309.347479,1.05,56665.34244,0,11.08333333,1707.991283,-75.76957573,12.6,714.8790588,1.4,42192.40492,0,12.36666667,634.6885656,-13.94367243,6.3,1
944.997296,0.583333333,38157.1865,1,12.13333333,1103.943345,-43.43974549,1.8,469.7621752,0.816666667,19464.09832,1,12.48333333,385.4621682,-14.99574648,3.15,1
826.5206431,0.583333333,21978.32105,0,7.233333333,255.2252995,-46.25495709,12.6,484.1791373,0.7,21869.41603,0,12.6,174.8759723,-13.32969292,12.6,1
985.5883961,1.166666667,29866.05003,1,5.25,575.3526857,-67.10393081,2.52,498.6443735,1.516666667,14758.69559,0,11.43333333,425.6107527,-15.41774143,12.6,1
910.1944583,1.166666667,40286.62098,2,11.9,794.328159,-50.19783509,2.1,714.8080091,1.633333333,31911.37499,1,12.36666667,451.8531468,-27.87179019,1.8,1
677.3460221,0.816666667,30378.64019,2,9.916666667,671.2462501,-32.04409065,2.52,404.9033172,0.933333333,12712.76112,2,11.08333333,204.3539273,-13.32656848,2.52,1
1266.189069,0.933333333,48167.44522,1,10.96666667,1370.634671,-56.17375498,3.15,756.5592247,1.283333333,37489.51092,1,12.13333333,-67.01532147,-18.91593688,3.15,1
1178.381986,0.933333333,46147.46045,0,12.48333333,1477.027257,-48.29797584,12.6,677.229526,1.166666667,25650.51433,0,12.25,557.8193366,-27.10526484,12.6,1
1211.794434,0.583333333,59467.21305,0,12.6,2194.354997,-52.10622871,12.6,547.2916694,0.7,21134.41896,0,12.6,532.2867205,-17.68587221,12.6,1
952.0135347,1.283333333,37806.3378,0,8.633333333,1285.534476,-61.90598885,12.6,530.2500426,1.283333333,16945.90214,0,9.916666667,425.4943133,-24.75197051,12.6,1
930.421626,1.166666667,28081.56305,0,7.816666667,516.0129319,-50.48270036,12.6,843.0707508,1.283333333,30528.80889,0,11.08333333,593.5496293,-39.70189255,12.6,1
861.782947,1.283333333,26954.96953,0,8.516666667,502.6377291,-47.17505074,12.6,584.1224459,1.283333333,21841.19864,0,12.48333333,223.3459962,-22.64929712,12.6,1
1051.671472,1.166666667,36810.78523,1,11.08333333,652.6516022,-25.72478285,3.15,572.8472897,1.283333333,21226.7642,1,12.01666667,296.6145541,-7.695817652,3.15,1
388.1235784,0.233333333,13009.72447,3,2.45,575.9536146,-1.941885968,3.15,224.7465212,0.233333333,4807.323977,3,10.15,129.1727948,-3.097139806,3.15,2
276.714541,0.233333333,13434.92309,4,1.283333333,287.9885618,3.660864177,3.15,190.8881899,0.233333333,6098.32782,7,7.583333333,110.6490943,-2.147788578,1.575,2
324.8684284,0.35,11541.76747,5,6.183333333,271.9485419,7.442774765,2.52,247.7604272,0.35,5236.149048,4,9.683333333,89.6768689,-1.404027725,2.1,2
328.3179394,0.233333333,15312.99764,5,2.45,347.8853572,10.3382798,2.52,261.7207109,0.35,8146.146713,3,8.633333333,11.38875975,-5.05310042,2.52,2
259.0048407,1.516666667,6872.936285,8,7.35,268.9513898,-2.91039362,1.26,223.8595219,1.516666667,5696.860266,3,7.933333333,109.6865952,-2.679772557,3.15,2
353.3626407,0.233333333,10987.30259,5,5.016666667,467.9608351,-1.212452959,1.575,211.8578675,0.35,9288.699029,3,5.016666667,61.84590444,-4.683323075,1.575,2
